maneuver_id,scene_key,split,source_shard,record_index,decision_start_frame,merge_start_frame,start_shift_frames,episode_horizon,v_e,d_m,target_front_present,target_front_gap,target_front_relative_speed,target_front_ttc,target_rear_present,target_rear_gap,target_rear_relative_speed,target_rear_ttc,source_front_present,source_front_gap,source_front_relative_speed,source_front_ttc,front_closing_speed,rear_closing_speed,traffic_density,merge_region_length_m,OPEN_GAP,FRONT_CONSTRAINED,REAR_CONSTRAINED,SOURCE_FOLLOW_RELEVANT,LATE_MERGE,DENSE_INTERACTION,MULTI_CONSTRAINT
MAN_0085,training_tfexample.tfrecord-00005-of-01000#145,train,training_tfexample.tfrecord-00005-of-01000,145,32,36,4,58,17.374570771744462,30.769920701806566,1,49.508380717036644,-0.9258399508507154,100.0,0,0.0,0.0,100.0,1,5.247500608636946,-1.6468813239694704,100.0,-0.9258399508507154,,3,30.0,0,0,0,1,0,0,0
MAN_0086,training_tfexample.tfrecord-00005-of-01000#153,train,training_tfexample.tfrecord-00005-of-01000,153,42,46,4,48,3.3721693810798716,2.8584141337734286,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,28,3.2634139815454013,1,0,0,0,1,1,1
MAN_0087,training_tfexample.tfrecord-00005-of-01000#159,validation,training_tfexample.tfrecord-00005-of-01000,159,41,45,4,49,4.814601704940129,8.444549151967333,1,5.066960237692676,-1.3967158993899664,100.0,0,0.0,0.0,100.0,1,5.05586232738688,-1.3957063857308656,100.0,-1.3967158993899664,,24,8.431740264432692,0,1,0,1,1,1,1
MAN_0088,training_tfexample.tfrecord-00005-of-01000#167,validation,training_tfexample.tfrecord-00005-of-01000,167,67,71,4,23,18.052332171936442,12.798834250006445,1,28.5388817998262,-3.657671618906676,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-3.657671618906676,,8,13.911341351551586,0,0,0,0,0,0,0
MAN_0089,training_tfexample.tfrecord-00005-of-01000#169,train,training_tfexample.tfrecord-00005-of-01000,169,9,13,4,81,11.47031399934035,14.65874309315587,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,14,15.326122843545066,1,0,0,0,0,0,0
MAN_0090,training_tfexample.tfrecord-00005-of-01000#187,validation,training_tfexample.tfrecord-00005-of-01000,187,26,30,4,64,3.3518730051452255,16.377899999369706,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,18,16.616935233243424,1,0,0,0,0,0,0
MAN_0091,training_tfexample.tfrecord-00005-of-01000#247,train,training_tfexample.tfrecord-00005-of-01000,247,46,50,4,44,12.495031804494499,19.203496435150775,1,31.316233154176267,12.512390256699101,2.5028178079251995,0,0.0,0.0,100.0,1,10.505011556624279,5.195698185273402,2.0218671643398194,12.512390256699101,,18,19.432739090805214,0,0,0,0,0,0,0
MAN_0092,training_tfexample.tfrecord-00005-of-01000#266,validation,training_tfexample.tfrecord-00005-of-01000,266,3,7,4,87,9.74641706143572,12.717883403567445,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,13,15.46730942355791,1,0,0,0,0,0,0
MAN_0093,training_tfexample.tfrecord-00005-of-01000#401,train,training_tfexample.tfrecord-00005-of-01000,401,0,1,1,90,18.218638818260295,31.330313944262677,1,23.50488801397916,-0.2145188105367346,100.0,0,0.0,0.0,100.0,1,3.8624519848539407,-1.6844996761104127,100.0,-0.2145188105367346,,24,30.0,0,0,0,1,0,1,1
MAN_0094,training_tfexample.tfrecord-00006-of-01000#5,validation,training_tfexample.tfrecord-00006-of-01000,5,0,0,0,90,9.53905630452661,5.49884924337149,1,12.145991867761758,1.6483138800094883,7.36873723813564,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1.6483138800094883,,12,14.221000280110443,0,1,0,0,1,0,1
MAN_0095,training_tfexample.tfrecord-00006-of-01000#25,train,training_tfexample.tfrecord-00006-of-01000,25,0,0,0,90,8.88399456968979,13.728053197811477,1,19.539434820317794,5.555992789797152,3.5168214861976406,0,0.0,0.0,100.0,0,0.0,0.0,100.0,5.555992789797152,,19,19.43262031610823,0,0,0,0,0,0,0
MAN_0096,training_tfexample.tfrecord-00006-of-01000#27,train,training_tfexample.tfrecord-00006-of-01000,27,4,16,12,86,6.6186305383090085,37.56607487657077,1,2.952077022707191,-4.240087328091748,100.0,0,0.0,0.0,100.0,1,23.222851625985623,-1.7429785003380331,100.0,-4.240087328091748,,10,30.0,0,1,0,0,0,0,0
MAN_0097,training_tfexample.tfrecord-00006-of-01000#35,validation,training_tfexample.tfrecord-00006-of-01000,35,22,26,4,68,7.818363945071459,13.409697204574549,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,5,14.008556372128737,1,0,0,0,0,0,0
MAN_0098,training_tfexample.tfrecord-00006-of-01000#65,validation,training_tfexample.tfrecord-00006-of-01000,65,12,22,10,78,8.070562078661279,38.706241667849724,1,52.63673208486544,-5.1727573414532575,100.0,0,0.0,0.0,100.0,1,16.72866850754792,-1.0793319435630764,100.0,-5.1727573414532575,,16,30.0,0,0,0,0,0,0,0
MAN_0099,training_tfexample.tfrecord-00006-of-01000#185,validation,training_tfexample.tfrecord-00006-of-01000,185,26,45,19,64,9.630584124337462,50.04105551225565,1,46.05668531581956,-4.290836163682496,100.0,0,0.0,0.0,100.0,1,-0.012185318033790082,-3.5385686811831096,0.0,-4.290836163682496,,34,30.0,0,0,0,1,0,1,1
MAN_0100,training_tfexample.tfrecord-00006-of-01000#189,validation,training_tfexample.tfrecord-00006-of-01000,189,50,54,4,40,8.68839814215839,27.778460382467284,1,28.581564147744885,-8.06569551680823,100.0,0,0.0,0.0,100.0,1,-3.22958139412946,-4.568498117965495,0.0,-8.06569551680823,,10,28.13917362560488,0,0,0,1,0,0,0
MAN_0101,training_tfexample.tfrecord-00006-of-01000#229,validation,training_tfexample.tfrecord-00006-of-01000,229,5,9,4,85,16.96913063622188,19.100608677090793,1,40.58022585232482,-1.4346280715978388,100.0,0,0.0,0.0,100.0,1,9.091287016364118,-2.1280144004084853,100.0,-1.4346280715978388,,6,21.19397584246929,0,0,0,0,0,0,0
MAN_0102,training_tfexample.tfrecord-00006-of-01000#229,validation,training_tfexample.tfrecord-00006-of-01000,229,50,54,4,40,14.607041245710334,22.632419475580758,1,16.460034678315832,0.4465595848915118,36.85966046908313,0,0.0,0.0,100.0,1,16.45373005520458,0.44524464325272817,36.95435824898891,0.4465595848915118,,4,23.32426439198191,0,0,0,0,0,0,0
MAN_0103,training_tfexample.tfrecord-00006-of-01000#230,train,training_tfexample.tfrecord-00006-of-01000,230,4,8,4,86,14.886133533905795,28.309945738007126,1,29.461998795080348,1.3892005887243144,21.20787957780448,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1.3892005887243144,,5,28.735427868063496,0,0,0,0,0,0,0
MAN_0104,training_tfexample.tfrecord-00006-of-01000#239,validation,training_tfexample.tfrecord-00006-of-01000,239,28,32,4,62,7.553093772982119,2.2297421629925296,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,10,4.3834203810104295,1,0,0,0,1,0,0
MAN_0105,training_tfexample.tfrecord-00006-of-01000#239,validation,training_tfexample.tfrecord-00006-of-01000,239,55,59,4,35,9.450470476610352,6.367570363163099,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,9,7.808439247692465,1,0,0,0,1,0,0
MAN_0106,training_tfexample.tfrecord-00006-of-01000#260,train,training_tfexample.tfrecord-00006-of-01000,260,29,33,4,61,10.852536146601716,7.9862081667993445,1,20.950833956707687,-1.9439901044946915,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-1.9439901044946915,,28,8.157234718833676,0,0,0,0,1,1,1
MAN_0107,training_tfexample.tfrecord-00006-of-01000#283,train,training_tfexample.tfrecord-00006-of-01000,283,19,23,4,71,8.843294279429234,13.751196723054232,0,0.0,0.0,100.0,1,8.111945456679697,-3.912975816880429,100.0,0,0.0,0.0,100.0,,-3.912975816880429,27,30.0,0,0,1,0,0,1,1
MAN_0108,training_tfexample.tfrecord-00006-of-01000#332,validation,training_tfexample.tfrecord-00006-of-01000,332,0,15,15,90,18.641808694111372,57.95978889743832,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1,-2.5300818641872027,4.506005175227095,0.0,,,8,30.0,0,0,0,1,0,0,0
MAN_0109,training_tfexample.tfrecord-00006-of-01000#368,train,training_tfexample.tfrecord-00006-of-01000,368,29,33,4,61,9.910921456647742,12.70618263917235,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,22,13.122793984331068,1,0,0,0,0,1,0
MAN_0110,training_tfexample.tfrecord-00006-of-01000#369,train,training_tfexample.tfrecord-00006-of-01000,369,67,71,4,23,17.070675277700122,16.594343385559835,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,4,17.98977611764615,1,0,0,0,0,0,0
MAN_0111,training_tfexample.tfrecord-00006-of-01000#402,train,training_tfexample.tfrecord-00006-of-01000,402,0,0,0,90,14.653739665432235,26.284429339658647,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,8,30.0,1,0,0,0,0,0,0
MAN_0112,training_tfexample.tfrecord-00006-of-01000#404,validation,training_tfexample.tfrecord-00006-of-01000,404,12,19,7,78,4.3089154439600925,28.472741716036875,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1,12.34773702039983,-1.3323480747773733,100.0,,,22,30.0,0,0,0,0,0,1,0
MAN_0113,training_tfexample.tfrecord-00006-of-01000#455,validation,training_tfexample.tfrecord-00006-of-01000,455,0,0,0,90,4.016611463819996,1.769192293036438,1,13.419721481020574,3.557588776947131,3.772139592967915,0,0.0,0.0,100.0,0,0.0,0.0,100.0,3.557588776947131,,13,12.62873806972033,0,0,0,0,1,0,0
MAN_0114,training_tfexample.tfrecord-00006-of-01000#470,train,training_tfexample.tfrecord-00006-of-01000,470,51,55,4,39,11.47410240892958,9.138342996792412,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,26,9.79028732645583,1,0,0,0,1,1,1
MAN_0115,training_tfexample.tfrecord-00006-of-01000#486,train,training_tfexample.tfrecord-00006-of-01000,486,0,0,0,90,14.443137692254243,3.7716111253572713,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,9,16.327836183973115,1,0,0,0,1,0,0
MAN_0116,training_tfexample.tfrecord-00006-of-01000#489,validation,training_tfexample.tfrecord-00006-of-01000,489,56,60,4,34,16.107354521474246,13.197988735253759,1,11.286279967983596,-4.140434950428531,100.0,0,0.0,0.0,100.0,1,11.284559466483064,-4.145949806439823,100.0,-4.140434950428531,,15,14.574355762082153,0,1,0,0,0,0,0
MAN_0117,training_tfexample.tfrecord-00006-of-01000#506,train,training_tfexample.tfrecord-00006-of-01000,506,0,0,0,90,12.079192380864495,13.512450443598858,1,14.362324699655318,-3.820029852441799,100.0,0,0.0,0.0,100.0,1,-4.7774286023484365,-3.1723971763434626,0.0,-3.820029852441799,,40,30.0,0,0,0,1,0,1,1
MAN_0118,training_tfexample.tfrecord-00007-of-01000#53,train,training_tfexample.tfrecord-00007-of-01000,53,54,58,4,36,15.592781334154008,16.242572349478003,1,36.97056603249153,-1.1589399375265312,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-1.1589399375265312,,15,16.522887462401364,0,0,0,0,0,0,0
MAN_0119,training_tfexample.tfrecord-00007-of-01000#54,train,training_tfexample.tfrecord-00007-of-01000,54,0,0,0,90,2.995114845659462,6.257631313727394,1,11.592297904057101,-0.02828221424788957,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-0.02828221424788957,,19,16.719136353190912,0,1,0,0,1,0,1
MAN_0120,training_tfexample.tfrecord-00007-of-01000#95,validation,training_tfexample.tfrecord-00007-of-01000,95,18,22,4,72,15.508975829587829,21.925106036675167,1,31.469986802179463,-3.158690482929357,100.0,0,0.0,0.0,100.0,1,11.105135658696824,-3.2502451537761647,100.0,-3.158690482929357,,16,22.31571189875198,0,0,0,0,0,0,0
MAN_0121,training_tfexample.tfrecord-00007-of-01000#97,train,training_tfexample.tfrecord-00007-of-01000,97,40,44,4,50,6.735426449798533,24.7720415301354,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,15,25.41506397208599,1,0,0,0,0,0,0
MAN_0122,training_tfexample.tfrecord-00007-of-01000#100,validation,training_tfexample.tfrecord-00007-of-01000,100,23,30,7,67,18.45367041780368,21.260071187795738,1,42.1047214912376,-0.7027046391095162,100.0,0,0.0,0.0,100.0,1,13.627531980949566,-1.2247898576457352,100.0,-0.7027046391095162,,23,21.484326942907305,0,0,0,0,0,1,0
MAN_0123,training_tfexample.tfrecord-00007-of-01000#119,train,training_tfexample.tfrecord-00007-of-01000,119,30,34,4,60,12.991444674843736,8.605264418995976,1,12.95720110370474,-2.482296518959968,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-2.482296518959968,,18,9.139423711619127,0,0,0,0,1,0,0
MAN_0124,training_tfexample.tfrecord-00007-of-01000#141,train,training_tfexample.tfrecord-00007-of-01000,141,7,11,4,83,6.843808632685968,3.4099181590205347,1,12.783007916686053,-2.5693044804709135,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-2.5693044804709135,,34,30.0,0,1,0,0,1,1,1
MAN_0125,training_tfexample.tfrecord-00007-of-01000#273,train,training_tfexample.tfrecord-00007-of-01000,273,0,0,0,90,9.094955824660778,13.835512934729806,1,10.845305519657538,9.09468241156045,1.1924886465383149,0,0.0,0.0,100.0,1,5.720943861866985,9.094921455089528,0.6290261977650767,9.09468241156045,,26,30.0,0,1,0,0,0,1,1
MAN_0126,training_tfexample.tfrecord-00007-of-01000#276,train,training_tfexample.tfrecord-00007-of-01000,276,13,17,4,77,2.9449722459373615,25.41011850106206,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,46,25.61141163121186,1,0,0,0,0,1,0
MAN_0127,training_tfexample.tfrecord-00007-of-01000#306,train,training_tfexample.tfrecord-00007-of-01000,306,0,0,0,90,18.797912763577663,19.37234861358256,1,19.476977680403603,-3.84255231644379,100.0,0,0.0,0.0,100.0,1,-3.250530879451125,-1.2937546874573194,0.0,-3.84255231644379,,6,23.272734265052776,0,0,0,1,0,0,0
MAN_0128,training_tfexample.tfrecord-00007-of-01000#337,train,training_tfexample.tfrecord-00007-of-01000,337,0,33,33,90,5.766429882030174,51.51310312376443,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1,-2.9559607780390182,5.756868420753678,0.0,,,6,30.0,0,0,0,1,0,0,0
MAN_0129,training_tfexample.tfrecord-00007-of-01000#340,train,training_tfexample.tfrecord-00007-of-01000,340,17,21,4,73,12.537280052125604,17.559291472716765,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1,0.8019770656009637,-1.5852684363623624,100.0,,,16,18.278188529169437,0,0,0,1,0,0,0
MAN_0130,training_tfexample.tfrecord-00007-of-01000#344,train,training_tfexample.tfrecord-00007-of-01000,344,54,58,4,36,7.043204394321313,14.016091814427003,1,16.163490679842308,-0.8647289552928763,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-0.8647289552928763,,27,14.616439797093493,0,0,0,0,0,1,0
MAN_0131,training_tfexample.tfrecord-00007-of-01000#366,train,training_tfexample.tfrecord-00007-of-01000,366,66,70,4,24,17.631545611968857,13.21713756382014,1,19.42338701215838,-0.9654135684963769,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-0.9654135684963769,,22,16.493360912442828,0,0,0,0,0,1,0
MAN_0132,training_tfexample.tfrecord-00007-of-01000#371,validation,training_tfexample.tfrecord-00007-of-01000,371,66,70,4,24,6.857540715745216,3.5261580064636258,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,7,4.383398896375047,1,0,0,0,1,0,0
MAN_0133,training_tfexample.tfrecord-00007-of-01000#387,train,training_tfexample.tfrecord-00007-of-01000,387,27,31,4,63,12.887696711619151,27.269176786205726,1,34.493716795414585,-0.29989839043675914,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-0.29989839043675914,,8,28.095267852272595,0,0,0,0,0,0,0
MAN_0134,training_tfexample.tfrecord-00007-of-01000#404,train,training_tfexample.tfrecord-00007-of-01000,404,48,52,4,42,17.800209086676105,23.44816251550476,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,14,24.73827733206887,1,0,0,0,0,0,0
MAN_0135,training_tfexample.tfrecord-00008-of-01000#11,train,training_tfexample.tfrecord-00008-of-01000,11,14,18,4,76,8.493032514913152,8.011945475513473,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,25,9.549139219508756,1,0,0,0,1,1,1
MAN_0136,training_tfexample.tfrecord-00008-of-01000#15,train,training_tfexample.tfrecord-00008-of-01000,15,8,12,4,82,9.906626288015186,16.055758299632995,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,3,18.28776655618105,1,0,0,0,0,0,0
MAN_0137,training_tfexample.tfrecord-00008-of-01000#45,train,training_tfexample.tfrecord-00008-of-01000,45,20,24,4,70,10.236397609657356,14.43368252883697,1,10.66277407104687,0.7932613115879406,13.441691804813049,0,0.0,0.0,100.0,1,10.648909511402756,0.7934657187996113,13.420755628249296,0.7932613115879406,,22,14.473128539189382,0,1,0,0,0,1,1
MAN_0138,training_tfexample.tfrecord-00008-of-01000#130,train,training_tfexample.tfrecord-00008-of-01000,130,10,14,4,80,11.155542049598365,12.722892905662885,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,28,12.82438281328916,1,0,0,0,0,1,0
MAN_0139,training_tfexample.tfrecord-00008-of-01000#166,validation,training_tfexample.tfrecord-00008-of-01000,166,46,51,5,44,20.04928627034543,39.13829235514163,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1,8.527274330754526,2.2454968446823926,3.7975000280887237,,,7,30.0,0,0,0,0,0,0,0
MAN_0140,training_tfexample.tfrecord-00008-of-01000#180,validation,training_tfexample.tfrecord-00008-of-01000,180,63,67,4,27,7.443544639005286,10.796388796640061,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,27,12.433166321804642,1,0,0,0,1,1,1
MAN_0141,training_tfexample.tfrecord-00008-of-01000#229,train,training_tfexample.tfrecord-00008-of-01000,229,63,67,4,27,10.056793643974837,15.882084671135862,1,24.43224331603489,-2.0135717379601505,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-2.0135717379601505,,22,16.049106396050476,0,0,0,0,0,1,0
MAN_0142,training_tfexample.tfrecord-00008-of-01000#278,validation,training_tfexample.tfrecord-00008-of-01000,278,11,15,4,79,15.831201744829766,11.621065560781986,1,27.2241534535912,-0.4566511306222285,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-0.4566511306222285,,13,12.854735479274423,0,0,0,0,0,0,0
MAN_0143,training_tfexample.tfrecord-00008-of-01000#278,validation,training_tfexample.tfrecord-00008-of-01000,278,61,65,4,29,16.606380816590733,14.990046781767512,1,27.36299020928864,-0.35532918492625143,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,-0.35532918492625143,,17,15.01754453200711,0,0,0,0,0,0,0
MAN_0144,training_tfexample.tfrecord-00008-of-01000#304,train,training_tfexample.tfrecord-00008-of-01000,304,3,22,19,87,3.8085644351423995,41.063744279149546,1,18.340542144001816,-11.777357106461507,100.0,0,0.0,0.0,100.0,1,19.425053080076097,-2.6601739005700984,100.0,-11.777357106461507,,14,30.0,0,0,0,0,0,0,0
MAN_0145,training_tfexample.tfrecord-00008-of-01000#312,validation,training_tfexample.tfrecord-00008-of-01000,312,0,0,0,90,2.0852372066368248,15.868684714155403,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1,-1.3542489227764882,-6.513944418960913,0.0,,,26,20.260843706385675,0,0,0,1,0,1,1
MAN_0146,training_tfexample.tfrecord-00008-of-01000#322,validation,training_tfexample.tfrecord-00008-of-01000,322,0,20,20,90,6.501215273740131,44.11404295984556,1,44.1726213038742,-3.0308682142837444,100.0,0,0.0,0.0,100.0,1,9.856225450470788,0.011805184223288911,100.0,-3.0308682142837444,,44,30.0,0,0,0,0,0,1,0
MAN_0147,training_tfexample.tfrecord-00008-of-01000#347,validation,training_tfexample.tfrecord-00008-of-01000,347,65,69,4,25,9.979072646612524,10.032251370407378,1,19.96909849766965,0.3182251265234406,62.7514826243575,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0.3182251265234406,,5,10.93506440267231,0,0,0,0,1,0,0
MAN_0148,training_tfexample.tfrecord-00008-of-01000#400,train,training_tfexample.tfrecord-00008-of-01000,400,0,0,0,90,12.193350417974848,15.669030092009558,1,13.196772681611872,-6.2984412349147405,100.0,0,0.0,0.0,100.0,1,-1.8405940607085647,-6.82033955922342,0.0,-6.2984412349147405,,20,21.490950543017874,0,0,0,1,0,0,0
MAN_0149,training_tfexample.tfrecord-00008-of-01000#422,train,training_tfexample.tfrecord-00008-of-01000,422,0,0,0,90,7.013625979107957,15.494650596878245,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,16,30.0,1,0,0,0,0,0,0
MAN_0150,training_tfexample.tfrecord-00008-of-01000#430,train,training_tfexample.tfrecord-00008-of-01000,430,55,59,4,35,9.158455565141795,5.012274208388572,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,28,5.822927959426835,1,0,0,0,1,1,1
MAN_0151,training_tfexample.tfrecord-00009-of-01000#39,validation,training_tfexample.tfrecord-00009-of-01000,39,22,26,4,68,7.7726089325213445,3.305096781575708,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,6,4.382603879940717,1,0,0,0,1,0,0
MAN_0152,training_tfexample.tfrecord-00009-of-01000#39,validation,training_tfexample.tfrecord-00009-of-01000,39,50,54,4,40,8.614972354213522,7.264765829398904,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,8,7.807202220009199,1,0,0,0,1,0,0
MAN_0153,training_tfexample.tfrecord-00009-of-01000#40,validation,training_tfexample.tfrecord-00009-of-01000,40,59,63,4,31,15.789606028552981,12.537043679913735,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,15,13.425232783148553,1,0,0,0,0,0,0
MAN_0154,training_tfexample.tfrecord-00009-of-01000#178,train,training_tfexample.tfrecord-00009-of-01000,178,10,14,4,80,6.206996994938744,15.9406725700324,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,8,16.568573746248845,1,0,0,0,0,0,0
MAN_0155,training_tfexample.tfrecord-00009-of-01000#204,validation,training_tfexample.tfrecord-00009-of-01000,204,17,21,4,73,5.782588660858713,28.30423064601697,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1,18.841103998944654,-0.9808044457755667,100.0,,,8,29.982622621324246,0,0,0,0,0,0,0
MAN_0156,training_tfexample.tfrecord-00009-of-01000#220,train,training_tfexample.tfrecord-00009-of-01000,220,41,45,4,49,17.193270142739696,14.550235355948697,1,27.30941775647746,-0.46602586542308444,100.0,0,0.0,0.0,100.0,1,4.443922398139206,-0.42599959831137824,100.0,-0.46602586542308444,,15,15.49682812026766,0,0,0,1,0,0,0
MAN_0157,training_tfexample.tfrecord-00009-of-01000#223,train,training_tfexample.tfrecord-00009-of-01000,223,0,0,0,90,8.111108984293924,18.46463331776709,1,3.7972393829440296,-4.279369144042033,100.0,0,0.0,0.0,100.0,1,10.494424061586344,0.9312648835959294,11.269000094864326,-4.279369144042033,,38,30.0,0,1,0,0,0,1,1
MAN_0158,training_tfexample.tfrecord-00009-of-01000#228,train,training_tfexample.tfrecord-00009-of-01000,228,47,51,4,43,4.982611852127297,18.172588345346725,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,5,21.921122755647325,1,0,0,0,0,0,0
MAN_0159,training_tfexample.tfrecord-00009-of-01000#229,validation,training_tfexample.tfrecord-00009-of-01000,229,0,0,0,90,4.494100791669999,10.456660763840834,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,32,12.501674297158702,1,0,0,0,1,1,1
MAN_0160,training_tfexample.tfrecord-00009-of-01000#267,train,training_tfexample.tfrecord-00009-of-01000,267,16,20,4,74,10.89080116074596,12.96808265428658,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,15,14.900195446927553,1,0,0,0,0,0,0
MAN_0161,training_tfexample.tfrecord-00009-of-01000#302,train,training_tfexample.tfrecord-00009-of-01000,302,41,45,4,49,15.536581408835808,9.50549671685671,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,7,9.815540541879603,1,0,0,0,1,0,0
MAN_0162,training_tfexample.tfrecord-00009-of-01000#321,train,training_tfexample.tfrecord-00009-of-01000,321,0,14,14,90,8.063454043119846,43.36411386997377,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,3,30.0,1,0,0,0,0,0,0
MAN_0163,training_tfexample.tfrecord-00009-of-01000#358,train,training_tfexample.tfrecord-00009-of-01000,358,40,44,4,50,16.292780979822673,25.45293816923633,1,24.08163773785137,3.9575973566598055,6.084913539101453,0,0.0,0.0,100.0,1,3.646460323578138,2.109769432492648,1.7283691134295762,3.9575973566598055,,16,25.687446449838088,0,0,0,1,0,0,0
MAN_0164,training_tfexample.tfrecord-00009-of-01000#364,validation,training_tfexample.tfrecord-00009-of-01000,364,22,26,4,68,14.059436530183932,25.422644698164834,1,21.900764230406978,1.7566773810739384,12.467152173962656,0,0.0,0.0,100.0,1,1.7478112806726411,-1.704901686184229,100.0,1.7566773810739384,,10,26.16579920947875,0,0,0,1,0,0,0
MAN_0165,training_tfexample.tfrecord-00009-of-01000#373,train,training_tfexample.tfrecord-00009-of-01000,373,5,35,30,85,3.6522405129686843,50.601477635349916,0,0.0,0.0,100.0,0,0.0,0.0,100.0,1,1.4484783090053588,-2.3717588506885274,100.0,,,18,30.0,0,0,0,1,0,0,0
MAN_0166,training_tfexample.tfrecord-00009-of-01000#379,validation,training_tfexample.tfrecord-00009-of-01000,379,0,0,0,90,17.98828130903486,7.350636111386159,0,0.0,0.0,100.0,0,0.0,0.0,100.0,0,0.0,0.0,100.0,,,15,13.487413026304363,1,0,0,0,1,0,0
MAN_0167,training_tfexample.tfrecord-00009-of-01000#407,train,training_tfexample.tfrecord-00009-of-01000,407,26,30,4,64,7.597228677584911,28.32972130147303,1,19.049365727054518,-3.412337251959004,100.0,0,0.0,0.0,100.0,1,19.002693050217886,-3.420744202018777,100.0,-3.412337251959004,,6,28.948236854835116,0,0,0,0,0,0,0
MAN_0168,training_tfexample.tfrecord-00009-of-01000#436,train,training_tfexample.tfrecord-00009-of-01000,436,66,70,4,24,16.107354521474246,13.197988735253759,1,11.286743930538528,-4.140434950428531,100.0,0,0.0,0.0,100.0,1,11.285023429037995,-4.145949806439823,100.0,-4.140434950428531,,15,14.574355762082153,0,1,0,0,0,0,0
